"","x","y","sci.name","mod","climate_proj","ToE"
"397",-67.375,42.375,"Calanus finmarchicus","AWI","2-6",2015
"398",-67.375,42.375,"Calanus finmarchicus","AWI","8-5",2032
"399",-67.375,42.375,"Calanus finmarchicus","CNRM","2-6",2060
"400",-67.375,42.375,"Calanus finmarchicus","CNRM","8-5",2062
"401",-67.375,42.375,"Calanus finmarchicus","GFDL","8-5",2038
"402",-67.375,42.375,"Calanus finmarchicus","HAD","2-6",2082
"403",-67.375,42.375,"Calanus finmarchicus","HAD","8-5",2054
"404",-67.375,42.375,"Calanus finmarchicus","IPSL","2-6",2088
"405",-67.375,42.375,"Calanus finmarchicus","IPSL","8-5",2073
"406",-67.375,42.375,"Cetorhinus maximus","AWI","2-6",2015
"407",-67.375,42.375,"Cetorhinus maximus","AWI","8-5",2028
"408",-67.375,42.375,"Cetorhinus maximus","CNRM","2-6",2034
"409",-67.375,42.375,"Cetorhinus maximus","CNRM","8-5",2041
"410",-67.375,42.375,"Cetorhinus maximus","GFDL","8-5",2046
"411",-67.375,42.375,"Cetorhinus maximus","HAD","2-6",2041
"412",-67.375,42.375,"Cetorhinus maximus","HAD","8-5",2019
"413",-67.375,42.375,"Cetorhinus maximus","IPSL","2-6",2045
"414",-67.375,42.375,"Cetorhinus maximus","IPSL","8-5",2035
"415",-67.375,42.375,"Chionoecetes opilio","AWI","2-6",2074
"416",-67.375,42.375,"Chionoecetes opilio","AWI","8-5",2075
"417",-67.375,42.375,"Chionoecetes opilio","CNRM","2-6",2033
"418",-67.375,42.375,"Chionoecetes opilio","CNRM","8-5",2015
"419",-67.375,42.375,"Chionoecetes opilio","GFDL","8-5",2057
"420",-67.375,42.375,"Chionoecetes opilio","HAD","2-6",2025
"421",-67.375,42.375,"Chionoecetes opilio","HAD","8-5",2100
"422",-67.375,42.375,"Chionoecetes opilio","IPSL","2-6",2054
"423",-67.375,42.375,"Chionoecetes opilio","IPSL","8-5",2091
"424",-67.375,42.375,"Gadus morhua","AWI","2-6",2086
"425",-67.375,42.375,"Gadus morhua","AWI","8-5",2029
"426",-67.375,42.375,"Gadus morhua","CNRM","2-6",2061
"427",-67.375,42.375,"Gadus morhua","CNRM","8-5",2038
"428",-67.375,42.375,"Gadus morhua","GFDL","8-5",2086
"429",-67.375,42.375,"Gadus morhua","HAD","2-6",2015
"430",-67.375,42.375,"Gadus morhua","HAD","8-5",2018
"431",-67.375,42.375,"Gadus morhua","IPSL","2-6",2075
"432",-67.375,42.375,"Gadus morhua","IPSL","8-5",2044
"433",-67.375,42.375,"Glyptocephalus cynoglossus","AWI","2-6",2032
"434",-67.375,42.375,"Glyptocephalus cynoglossus","AWI","8-5",2033
"435",-67.375,42.375,"Glyptocephalus cynoglossus","CNRM","2-6",2036
"436",-67.375,42.375,"Glyptocephalus cynoglossus","CNRM","8-5",2060
"437",-67.375,42.375,"Glyptocephalus cynoglossus","GFDL","8-5",2052
"438",-67.375,42.375,"Glyptocephalus cynoglossus","HAD","2-6",2095
"439",-67.375,42.375,"Glyptocephalus cynoglossus","HAD","8-5",2015
"440",-67.375,42.375,"Glyptocephalus cynoglossus","IPSL","2-6",2080
"441",-67.375,42.375,"Glyptocephalus cynoglossus","IPSL","8-5",2031
"442",-67.375,42.375,"Hippoglossoides platessoides","AWI","2-6",2091
"443",-67.375,42.375,"Hippoglossoides platessoides","AWI","8-5",2080
"444",-67.375,42.375,"Hippoglossoides platessoides","CNRM","2-6",2017
"445",-67.375,42.375,"Hippoglossoides platessoides","CNRM","8-5",2041
"446",-67.375,42.375,"Hippoglossoides platessoides","GFDL","8-5",2096
"447",-67.375,42.375,"Hippoglossoides platessoides","HAD","2-6",2055
"448",-67.375,42.375,"Hippoglossoides platessoides","HAD","8-5",2073
"449",-67.375,42.375,"Hippoglossoides platessoides","IPSL","2-6",2100
"450",-67.375,42.375,"Hippoglossoides platessoides","IPSL","8-5",2081
"451",-67.375,42.375,"Hippoglossus hippoglossus","AWI","2-6",2084
"452",-67.375,42.375,"Hippoglossus hippoglossus","AWI","8-5",2098
"453",-67.375,42.375,"Hippoglossus hippoglossus","CNRM","2-6",2021
"454",-67.375,42.375,"Hippoglossus hippoglossus","CNRM","8-5",2015
"455",-67.375,42.375,"Hippoglossus hippoglossus","GFDL","8-5",2041
"456",-67.375,42.375,"Hippoglossus hippoglossus","HAD","2-6",2048
"457",-67.375,42.375,"Hippoglossus hippoglossus","HAD","8-5",2039
"458",-67.375,42.375,"Hippoglossus hippoglossus","IPSL","2-6",2022
"459",-67.375,42.375,"Hippoglossus hippoglossus","IPSL","8-5",2049
"460",-67.375,42.375,"Illex illecebrosus","AWI","2-6",2075
"461",-67.375,42.375,"Illex illecebrosus","AWI","8-5",2025
"462",-67.375,42.375,"Illex illecebrosus","CNRM","2-6",2041
"463",-67.375,42.375,"Illex illecebrosus","CNRM","8-5",2067
"464",-67.375,42.375,"Illex illecebrosus","GFDL","8-5",2019
"465",-67.375,42.375,"Illex illecebrosus","HAD","2-6",2087
"466",-67.375,42.375,"Illex illecebrosus","HAD","8-5",2024
"467",-67.375,42.375,"Illex illecebrosus","IPSL","2-6",2094
"468",-67.375,42.375,"Illex illecebrosus","IPSL","8-5",2015
"469",-67.375,42.375,"Lophius americanus","AWI","2-6",2033
"470",-67.375,42.375,"Lophius americanus","AWI","8-5",2042
"471",-67.375,42.375,"Lophius americanus","CNRM","2-6",2098
"472",-67.375,42.375,"Lophius americanus","CNRM","8-5",2035
"473",-67.375,42.375,"Lophius americanus","GFDL","8-5",2027
"474",-67.375,42.375,"Lophius americanus","HAD","2-6",2016
"475",-67.375,42.375,"Lophius americanus","HAD","8-5",2070
"476",-67.375,42.375,"Lophius americanus","IPSL","2-6",2026
"477",-67.375,42.375,"Lophius americanus","IPSL","8-5",2047
"478",-67.375,42.375,"Malacoraja senta","AWI","2-6",2076
"479",-67.375,42.375,"Malacoraja senta","AWI","8-5",2091
"480",-67.375,42.375,"Malacoraja senta","CNRM","2-6",2016
"481",-67.375,42.375,"Malacoraja senta","CNRM","8-5",2023
"482",-67.375,42.375,"Malacoraja senta","GFDL","8-5",2100
"483",-67.375,42.375,"Malacoraja senta","HAD","2-6",2022
"484",-67.375,42.375,"Malacoraja senta","HAD","8-5",2100
"485",-67.375,42.375,"Malacoraja senta","IPSL","2-6",2023
"486",-67.375,42.375,"Malacoraja senta","IPSL","8-5",2016
"487",-67.375,42.375,"Pandalus borealis","AWI","2-6",2018
"488",-67.375,42.375,"Pandalus borealis","AWI","8-5",2022
"489",-67.375,42.375,"Pandalus borealis","CNRM","2-6",2100
"490",-67.375,42.375,"Pandalus borealis","CNRM","8-5",2094
"491",-67.375,42.375,"Pandalus borealis","GFDL","8-5",2062
"492",-67.375,42.375,"Pandalus borealis","HAD","2-6",2018
"493",-67.375,42.375,"Pandalus borealis","HAD","8-5",2017
"494",-67.375,42.375,"Pandalus borealis","IPSL","2-6",2100
"495",-67.375,42.375,"Pandalus borealis","IPSL","8-5",2086
"496",-67.375,42.375,"Sebastes fasciatus","AWI","2-6",2015
"497",-67.375,42.375,"Sebastes fasciatus","AWI","8-5",2032
"498",-67.375,42.375,"Sebastes fasciatus","CNRM","2-6",2057
"499",-67.375,42.375,"Sebastes fasciatus","CNRM","8-5",2088
"500",-67.375,42.375,"Sebastes fasciatus","GFDL","8-5",2024
"501",-67.375,42.375,"Sebastes fasciatus","HAD","2-6",2021
"502",-67.375,42.375,"Sebastes fasciatus","HAD","8-5",2096
"503",-67.375,42.375,"Sebastes fasciatus","IPSL","2-6",2030
"504",-67.375,42.375,"Sebastes fasciatus","IPSL","8-5",2017
"505",-67.375,42.375,"Urophycis tenuis","AWI","2-6",2057
"506",-67.375,42.375,"Urophycis tenuis","AWI","8-5",2093
"507",-67.375,42.375,"Urophycis tenuis","CNRM","2-6",2072
"508",-67.375,42.375,"Urophycis tenuis","CNRM","8-5",2100
"509",-67.375,42.375,"Urophycis tenuis","GFDL","8-5",2071
"510",-67.375,42.375,"Urophycis tenuis","HAD","2-6",2019
"511",-67.375,42.375,"Urophycis tenuis","HAD","8-5",2072
"512",-67.375,42.375,"Urophycis tenuis","IPSL","2-6",2073
"513",-67.375,42.375,"Urophycis tenuis","IPSL","8-5",2033
"514",-67.375,42.625,"Amblyraja radiata","AWI","2-6",2015
"515",-67.375,42.625,"Amblyraja radiata","AWI","8-5",2100
"516",-67.375,42.625,"Amblyraja radiata","CNRM","2-6",2066
"517",-67.375,42.625,"Amblyraja radiata","CNRM","8-5",2055
"518",-67.375,42.625,"Amblyraja radiata","GFDL","8-5",2015
"519",-67.375,42.625,"Amblyraja radiata","HAD","2-6",2058
"520",-67.375,42.625,"Amblyraja radiata","HAD","8-5",2087
"521",-67.375,42.625,"Amblyraja radiata","IPSL","2-6",2042
"522",-67.375,42.625,"Amblyraja radiata","IPSL","8-5",2022
"523",-67.375,42.625,"Anarhichas lupus","AWI","2-6",2040
"524",-67.375,42.625,"Anarhichas lupus","AWI","8-5",2039
"525",-67.375,42.625,"Anarhichas lupus","CNRM","2-6",2044
"526",-67.375,42.625,"Anarhichas lupus","CNRM","8-5",2078
"527",-67.375,42.625,"Anarhichas lupus","GFDL","8-5",2016
"528",-67.375,42.625,"Anarhichas lupus","HAD","2-6",2015
"529",-67.375,42.625,"Anarhichas lupus","HAD","8-5",2048
"530",-67.375,42.625,"Anarhichas lupus","IPSL","2-6",2015
"531",-67.375,42.625,"Anarhichas lupus","IPSL","8-5",2098
"532",-67.375,42.625,"Brosme brosme","AWI","2-6",2047
"533",-67.375,42.625,"Brosme brosme","AWI","8-5",2100
"534",-67.375,42.625,"Brosme brosme","CNRM","2-6",2100
"535",-67.375,42.625,"Brosme brosme","CNRM","8-5",2100
"536",-67.375,42.625,"Brosme brosme","GFDL","8-5",2043
"537",-67.375,42.625,"Brosme brosme","HAD","2-6",2021
"538",-67.375,42.625,"Brosme brosme","HAD","8-5",2037
"539",-67.375,42.625,"Brosme brosme","IPSL","2-6",2019
"540",-67.375,42.625,"Brosme brosme","IPSL","8-5",2015
"541",-67.375,42.625,"Calanus finmarchicus","AWI","2-6",2015
"542",-67.375,42.625,"Calanus finmarchicus","AWI","8-5",2057
"543",-67.375,42.625,"Calanus finmarchicus","CNRM","2-6",2064
"544",-67.375,42.625,"Calanus finmarchicus","CNRM","8-5",2056
"545",-67.375,42.625,"Calanus finmarchicus","GFDL","8-5",2049
"546",-67.375,42.625,"Calanus finmarchicus","HAD","2-6",2027
"547",-67.375,42.625,"Calanus finmarchicus","HAD","8-5",2041
"548",-67.375,42.625,"Calanus finmarchicus","IPSL","2-6",2086
"549",-67.375,42.625,"Calanus finmarchicus","IPSL","8-5",2051
"550",-67.375,42.625,"Caretta caretta","AWI","2-6",2101
"551",-67.375,42.625,"Caretta caretta","AWI","8-5",2098
"552",-67.375,42.625,"Caretta caretta","CNRM","2-6",2101
"553",-67.375,42.625,"Caretta caretta","CNRM","8-5",2101
"554",-67.375,42.625,"Caretta caretta","GFDL","8-5",2101
"555",-67.375,42.625,"Caretta caretta","HAD","2-6",2101
"556",-67.375,42.625,"Caretta caretta","HAD","8-5",2090
"557",-67.375,42.625,"Caretta caretta","IPSL","2-6",2101
"558",-67.375,42.625,"Caretta caretta","IPSL","8-5",2101
"559",-67.375,42.625,"Cetorhinus maximus","AWI","2-6",2017
"560",-67.375,42.625,"Cetorhinus maximus","AWI","8-5",2037
"561",-67.375,42.625,"Cetorhinus maximus","CNRM","2-6",2037
"562",-67.375,42.625,"Cetorhinus maximus","CNRM","8-5",2029
"563",-67.375,42.625,"Cetorhinus maximus","GFDL","8-5",2040
"564",-67.375,42.625,"Cetorhinus maximus","HAD","2-6",2017
"565",-67.375,42.625,"Cetorhinus maximus","HAD","8-5",2023
"566",-67.375,42.625,"Cetorhinus maximus","IPSL","2-6",2025
"567",-67.375,42.625,"Cetorhinus maximus","IPSL","8-5",2029
"568",-67.375,42.625,"Chionoecetes opilio","AWI","2-6",2075
"569",-67.375,42.625,"Chionoecetes opilio","AWI","8-5",2097
"570",-67.375,42.625,"Chionoecetes opilio","CNRM","2-6",2017
"571",-67.375,42.625,"Chionoecetes opilio","CNRM","8-5",2099
"572",-67.375,42.625,"Chionoecetes opilio","GFDL","8-5",2096
"573",-67.375,42.625,"Chionoecetes opilio","HAD","2-6",2044
"574",-67.375,42.625,"Chionoecetes opilio","HAD","8-5",2042
"575",-67.375,42.625,"Chionoecetes opilio","IPSL","2-6",2019
"576",-67.375,42.625,"Chionoecetes opilio","IPSL","8-5",2088
"577",-67.375,42.625,"Gadus morhua","AWI","2-6",2021
"578",-67.375,42.625,"Gadus morhua","AWI","8-5",2031
"579",-67.375,42.625,"Gadus morhua","CNRM","2-6",2099
"580",-67.375,42.625,"Gadus morhua","CNRM","8-5",2083
"581",-67.375,42.625,"Gadus morhua","GFDL","8-5",2092
"582",-67.375,42.625,"Gadus morhua","HAD","2-6",2026
"583",-67.375,42.625,"Gadus morhua","HAD","8-5",2082
"584",-67.375,42.625,"Gadus morhua","IPSL","2-6",2051
"585",-67.375,42.625,"Gadus morhua","IPSL","8-5",2044
"586",-67.375,42.625,"Glyptocephalus cynoglossus","AWI","2-6",2071
"587",-67.375,42.625,"Glyptocephalus cynoglossus","AWI","8-5",2087
"588",-67.375,42.625,"Glyptocephalus cynoglossus","CNRM","2-6",2028
"589",-67.375,42.625,"Glyptocephalus cynoglossus","CNRM","8-5",2056
"590",-67.375,42.625,"Glyptocephalus cynoglossus","GFDL","8-5",2015
"591",-67.375,42.625,"Glyptocephalus cynoglossus","HAD","2-6",2066
"592",-67.375,42.625,"Glyptocephalus cynoglossus","HAD","8-5",2070
"593",-67.375,42.625,"Glyptocephalus cynoglossus","IPSL","2-6",2020
"594",-67.375,42.625,"Glyptocephalus cynoglossus","IPSL","8-5",2099
"595",-67.375,42.625,"Hippoglossoides platessoides","AWI","2-6",2086
"596",-67.375,42.625,"Hippoglossoides platessoides","AWI","8-5",2097
"597",-67.375,42.625,"Hippoglossoides platessoides","CNRM","2-6",2100
"598",-67.375,42.625,"Hippoglossoides platessoides","CNRM","8-5",2067
"599",-67.375,42.625,"Hippoglossoides platessoides","GFDL","8-5",2068
"600",-67.375,42.625,"Hippoglossoides platessoides","HAD","2-6",2015
"601",-67.375,42.625,"Hippoglossoides platessoides","HAD","8-5",2056
"602",-67.375,42.625,"Hippoglossoides platessoides","IPSL","2-6",2099
"603",-67.375,42.625,"Hippoglossoides platessoides","IPSL","8-5",2096
"604",-67.375,42.625,"Hippoglossus hippoglossus","AWI","2-6",2075
"605",-67.375,42.625,"Hippoglossus hippoglossus","AWI","8-5",2041
"606",-67.375,42.625,"Hippoglossus hippoglossus","CNRM","2-6",2094
"607",-67.375,42.625,"Hippoglossus hippoglossus","CNRM","8-5",2030
"608",-67.375,42.625,"Hippoglossus hippoglossus","GFDL","8-5",2035
"609",-67.375,42.625,"Hippoglossus hippoglossus","HAD","2-6",2073
"610",-67.375,42.625,"Hippoglossus hippoglossus","HAD","8-5",2046
"611",-67.375,42.625,"Hippoglossus hippoglossus","IPSL","2-6",2084
"612",-67.375,42.625,"Hippoglossus hippoglossus","IPSL","8-5",2099
"613",-67.375,42.625,"Illex illecebrosus","AWI","2-6",2072
"614",-67.375,42.625,"Illex illecebrosus","AWI","8-5",2016
"615",-67.375,42.625,"Illex illecebrosus","CNRM","2-6",2081
"616",-67.375,42.625,"Illex illecebrosus","CNRM","8-5",2023
"617",-67.375,42.625,"Illex illecebrosus","GFDL","8-5",2036
"618",-67.375,42.625,"Illex illecebrosus","HAD","2-6",2034
"619",-67.375,42.625,"Illex illecebrosus","HAD","8-5",2092
"620",-67.375,42.625,"Illex illecebrosus","IPSL","2-6",2020
"621",-67.375,42.625,"Illex illecebrosus","IPSL","8-5",2033
"622",-67.375,42.625,"Lophius americanus","AWI","2-6",2094
"623",-67.375,42.625,"Lophius americanus","AWI","8-5",2085
"624",-67.375,42.625,"Lophius americanus","CNRM","2-6",2027
"625",-67.375,42.625,"Lophius americanus","CNRM","8-5",2037
"626",-67.375,42.625,"Lophius americanus","GFDL","8-5",2018
"627",-67.375,42.625,"Lophius americanus","HAD","2-6",2050
"628",-67.375,42.625,"Lophius americanus","HAD","8-5",2098
"629",-67.375,42.625,"Lophius americanus","IPSL","2-6",2019
"630",-67.375,42.625,"Lophius americanus","IPSL","8-5",2029
"631",-67.375,42.625,"Malacoraja senta","AWI","2-6",2072
"632",-67.375,42.625,"Malacoraja senta","AWI","8-5",2023
"633",-67.375,42.625,"Malacoraja senta","CNRM","2-6",2082
"634",-67.375,42.625,"Malacoraja senta","CNRM","8-5",2096
"635",-67.375,42.625,"Malacoraja senta","GFDL","8-5",2036
"636",-67.375,42.625,"Malacoraja senta","HAD","2-6",2081
"637",-67.375,42.625,"Malacoraja senta","HAD","8-5",2026
"638",-67.375,42.625,"Malacoraja senta","IPSL","2-6",2030
"639",-67.375,42.625,"Malacoraja senta","IPSL","8-5",2022
"640",-67.375,42.625,"Melanogrammus aeglefinus","AWI","2-6",2028
"641",-67.375,42.625,"Melanogrammus aeglefinus","AWI","8-5",2099
"642",-67.375,42.625,"Melanogrammus aeglefinus","CNRM","2-6",2061
"643",-67.375,42.625,"Melanogrammus aeglefinus","CNRM","8-5",2069
"644",-67.375,42.625,"Melanogrammus aeglefinus","GFDL","8-5",2024
"645",-67.375,42.625,"Melanogrammus aeglefinus","HAD","2-6",2032
"646",-67.375,42.625,"Melanogrammus aeglefinus","HAD","8-5",2075
"647",-67.375,42.625,"Melanogrammus aeglefinus","IPSL","2-6",2056
"648",-67.375,42.625,"Melanogrammus aeglefinus","IPSL","8-5",2022
"649",-67.375,42.625,"Pandalus borealis","AWI","2-6",2090
"650",-67.375,42.625,"Pandalus borealis","AWI","8-5",2095
"651",-67.375,42.625,"Pandalus borealis","CNRM","2-6",2037
"652",-67.375,42.625,"Pandalus borealis","CNRM","8-5",2066
"653",-67.375,42.625,"Pandalus borealis","GFDL","8-5",2030
"654",-67.375,42.625,"Pandalus borealis","HAD","2-6",2074
"655",-67.375,42.625,"Pandalus borealis","HAD","8-5",2047
"656",-67.375,42.625,"Pandalus borealis","IPSL","2-6",2100
"657",-67.375,42.625,"Pandalus borealis","IPSL","8-5",2098
"658",-67.375,42.625,"Pollachius virens","AWI","2-6",2066
"659",-67.375,42.625,"Pollachius virens","AWI","8-5",2096
"660",-67.375,42.625,"Pollachius virens","CNRM","2-6",2077
"661",-67.375,42.625,"Pollachius virens","CNRM","8-5",2092
"662",-67.375,42.625,"Pollachius virens","GFDL","8-5",2092
"663",-67.375,42.625,"Pollachius virens","HAD","2-6",2027
"664",-67.375,42.625,"Pollachius virens","HAD","8-5",2015
"665",-67.375,42.625,"Pollachius virens","IPSL","2-6",2094
"666",-67.375,42.625,"Pollachius virens","IPSL","8-5",2099
"667",-67.375,42.625,"Sebastes fasciatus","AWI","2-6",2061
"668",-67.375,42.625,"Sebastes fasciatus","AWI","8-5",2099
"669",-67.375,42.625,"Sebastes fasciatus","CNRM","2-6",2091
"670",-67.375,42.625,"Sebastes fasciatus","CNRM","8-5",2092
"671",-67.375,42.625,"Sebastes fasciatus","GFDL","8-5",2031
"672",-67.375,42.625,"Sebastes fasciatus","HAD","2-6",2049
"673",-67.375,42.625,"Sebastes fasciatus","HAD","8-5",2043
"674",-67.375,42.625,"Sebastes fasciatus","IPSL","2-6",2054
"675",-67.375,42.625,"Sebastes fasciatus","IPSL","8-5",2084
"676",-67.375,42.625,"Squalus acanthias","AWI","2-6",2085
"677",-67.375,42.625,"Squalus acanthias","AWI","8-5",2047
"678",-67.375,42.625,"Squalus acanthias","CNRM","2-6",2023
"679",-67.375,42.625,"Squalus acanthias","CNRM","8-5",2015
"680",-67.375,42.625,"Squalus acanthias","GFDL","8-5",2027
"681",-67.375,42.625,"Squalus acanthias","HAD","2-6",2038
"682",-67.375,42.625,"Squalus acanthias","HAD","8-5",2052
"683",-67.375,42.625,"Squalus acanthias","IPSL","2-6",2015
"684",-67.375,42.625,"Squalus acanthias","IPSL","8-5",2022
"685",-67.375,42.625,"Urophycis tenuis","AWI","2-6",2095
"686",-67.375,42.625,"Urophycis tenuis","AWI","8-5",2099
"687",-67.375,42.625,"Urophycis tenuis","CNRM","2-6",2023
"688",-67.375,42.625,"Urophycis tenuis","CNRM","8-5",2060
"689",-67.375,42.625,"Urophycis tenuis","GFDL","8-5",2076
"690",-67.375,42.625,"Urophycis tenuis","HAD","2-6",2083
"691",-67.375,42.625,"Urophycis tenuis","HAD","8-5",2087
"692",-67.375,42.625,"Urophycis tenuis","IPSL","2-6",2080
"693",-67.375,42.625,"Urophycis tenuis","IPSL","8-5",2067
"694",-67.375,43.375,"Amblyraja radiata","AWI","2-6",2015
"695",-67.375,43.375,"Amblyraja radiata","AWI","8-5",2100
"696",-67.375,43.375,"Amblyraja radiata","CNRM","2-6",2015
"697",-67.375,43.375,"Amblyraja radiata","CNRM","8-5",2074
"698",-67.375,43.375,"Amblyraja radiata","GFDL","8-5",2015
"699",-67.375,43.375,"Amblyraja radiata","HAD","2-6",2015
"700",-67.375,43.375,"Amblyraja radiata","HAD","8-5",2081
"701",-67.375,43.375,"Amblyraja radiata","IPSL","2-6",2081
"702",-67.375,43.375,"Amblyraja radiata","IPSL","8-5",2074
"703",-67.375,43.375,"Anarhichas lupus","AWI","2-6",2029
"704",-67.375,43.375,"Anarhichas lupus","AWI","8-5",2018
"705",-67.375,43.375,"Anarhichas lupus","CNRM","2-6",2015
"706",-67.375,43.375,"Anarhichas lupus","CNRM","8-5",2016
"707",-67.375,43.375,"Anarhichas lupus","GFDL","8-5",2079
"708",-67.375,43.375,"Anarhichas lupus","HAD","2-6",2022
"709",-67.375,43.375,"Anarhichas lupus","HAD","8-5",2017
"710",-67.375,43.375,"Anarhichas lupus","IPSL","2-6",2015
"711",-67.375,43.375,"Anarhichas lupus","IPSL","8-5",2015
"712",-67.375,43.375,"Brosme brosme","AWI","2-6",2074
"713",-67.375,43.375,"Brosme brosme","AWI","8-5",2100
"714",-67.375,43.375,"Brosme brosme","CNRM","2-6",2015
"715",-67.375,43.375,"Brosme brosme","CNRM","8-5",2034
"716",-67.375,43.375,"Brosme brosme","GFDL","8-5",2080
"717",-67.375,43.375,"Brosme brosme","HAD","2-6",2043
"718",-67.375,43.375,"Brosme brosme","HAD","8-5",2052
"719",-67.375,43.375,"Brosme brosme","IPSL","2-6",2024
"720",-67.375,43.375,"Brosme brosme","IPSL","8-5",2038
"721",-67.375,43.375,"Calanus finmarchicus","AWI","2-6",2060
"722",-67.375,43.375,"Calanus finmarchicus","AWI","8-5",2100
"723",-67.375,43.375,"Calanus finmarchicus","CNRM","2-6",2046
"724",-67.375,43.375,"Calanus finmarchicus","CNRM","8-5",2018
"725",-67.375,43.375,"Calanus finmarchicus","GFDL","8-5",2100
"726",-67.375,43.375,"Calanus finmarchicus","HAD","2-6",2089
"727",-67.375,43.375,"Calanus finmarchicus","HAD","8-5",2048
"728",-67.375,43.375,"Calanus finmarchicus","IPSL","2-6",2021
"729",-67.375,43.375,"Calanus finmarchicus","IPSL","8-5",2041
"730",-67.375,43.375,"Calanus glacialis","AWI","2-6",2015
"731",-67.375,43.375,"Calanus glacialis","AWI","8-5",2085
"732",-67.375,43.375,"Calanus glacialis","CNRM","2-6",2100
"733",-67.375,43.375,"Calanus glacialis","CNRM","8-5",2099
"734",-67.375,43.375,"Calanus glacialis","GFDL","8-5",2015
"735",-67.375,43.375,"Calanus glacialis","HAD","2-6",2049
"736",-67.375,43.375,"Calanus glacialis","HAD","8-5",2056
"737",-67.375,43.375,"Calanus glacialis","IPSL","2-6",2097
"738",-67.375,43.375,"Calanus glacialis","IPSL","8-5",2094
"739",-67.375,43.375,"Cetorhinus maximus","AWI","2-6",2024
"740",-67.375,43.375,"Cetorhinus maximus","AWI","8-5",2046
"741",-67.375,43.375,"Cetorhinus maximus","CNRM","2-6",2052
"742",-67.375,43.375,"Cetorhinus maximus","CNRM","8-5",2036
"743",-67.375,43.375,"Cetorhinus maximus","GFDL","8-5",2045
"744",-67.375,43.375,"Cetorhinus maximus","HAD","2-6",2035
"745",-67.375,43.375,"Cetorhinus maximus","HAD","8-5",2021
"746",-67.375,43.375,"Cetorhinus maximus","IPSL","2-6",2042
"747",-67.375,43.375,"Cetorhinus maximus","IPSL","8-5",2047
"748",-67.375,43.375,"Chionoecetes opilio","AWI","2-6",2022
"749",-67.375,43.375,"Chionoecetes opilio","AWI","8-5",2028
"750",-67.375,43.375,"Chionoecetes opilio","CNRM","2-6",2086
"751",-67.375,43.375,"Chionoecetes opilio","CNRM","8-5",2086
"752",-67.375,43.375,"Chionoecetes opilio","GFDL","8-5",2018
